name,path,hue,color_bucket,flat,silhouette_cluster,species,body_plan,type1
NOCTOWL,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Noctowl/003-164Noctowl_OS_anime.png,22.0,orange,[0 0 0 ... 0 0 0],1,Owl Pokémon,avian,NORMAL
NOCTOWL,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Noctowl/126-HOME164.png,11.0,orange,[0 0 0 ... 0 0 0],5,Owl Pokémon,avian,NORMAL
NOCTOWL,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Noctowl/001-164Noctowl.png,9.0,red,[0 0 0 ... 0 0 0],5,Owl Pokémon,avian,NORMAL
NOCTOWL,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Noctowl/002-164Noctowl_OS_anime_2.png,11.0,orange,[0 0 0 ... 0 0 0],5,Owl Pokémon,avian,NORMAL
PUPITAR,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Pupitar/000-247Pupitar_GS.png,97.0,blue,[0 0 0 ... 0 0 0],6,Hard Shell Pokémon,bipedal,ROCK
PUPITAR,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Pupitar/001-247Pupitar.png,112.0,blue,[0 0 0 ... 0 0 0],6,Hard Shell Pokémon,bipedal,ROCK
PUPITAR,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Pupitar/078-HOME247.png,103.0,blue,[0 0 0 ... 0 0 0],6,Hard Shell Pokémon,bipedal,ROCK
PUPITAR,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Pupitar/002-247Pupitar_OS_anime.png,113.0,blue,[0 0 0 ... 0 0 0],6,Hard Shell Pokémon,bipedal,ROCK
PUPITAR,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Pupitar/054-247Pupitar_Dream.png,108.0,blue,[0 0 0 ... 0 0 0],6,Hard Shell Pokémon,bipedal,ROCK
DRAGONAIR,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Dragonair/003-148Dragonair_AG_anime.png,105.0,blue,[0 0 0 ... 0 0 0],3,Dragon Pokémon,bipedal,DRAGON
DRAGONAIR,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Dragonair/006-148Dragonair_OS_anime.png,101.0,blue,[0 0 0 ... 0 0 0],3,Dragon Pokémon,bipedal,DRAGON
DRAGONAIR,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Dragonair/001-148Dragonair_RG.png,94.0,blue,[0 0 0 ... 0 0 0],6,Dragon Pokémon,bipedal,DRAGON
DRAGONAIR,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Dragonair/058-148Dragonair_Dream.png,98.0,blue,[0 0 0 ... 0 0 0],1,Dragon Pokémon,bipedal,DRAGON
DRAGONAIR,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Dragonair/000-148Dragonair_RB.png,97.0,blue,[0 0 0 ... 0 0 0],6,Dragon Pokémon,bipedal,DRAGON
DRAGONAIR,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Dragonair/171-HOME148.png,99.0,blue,[0 0 0 ... 0 0 0],3,Dragon Pokémon,bipedal,DRAGON
DRAGONAIR,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Dragonair/002-148Dragonair.png,105.0,blue,[0 0 0 ... 0 0 0],3,Dragon Pokémon,bipedal,DRAGON
DRAGONAIR,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Dragonair/004-148Dragonair_OS_anime_2.png,98.0,blue,[0 0 0 ... 0 0 0],1,Dragon Pokémon,bipedal,DRAGON
GRENINJA,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Greninja/004-658Greninja_XY_anime.png,105.0,blue,[0 0 0 ... 0 0 0],5,Ninja Pokémon,bipedal,WATER
GRENINJA,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Greninja/003-658Greninja_XY_anime_2.png,105.0,blue,[0 0 0 ... 0 0 0],5,Ninja Pokémon,bipedal,WATER
GRENINJA,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Greninja/001-658Greninja.png,115.0,blue,[0 0 0 ... 0 0 0],5,Ninja Pokémon,bipedal,WATER
GRENINJA,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Greninja/005-658Greninja-Ash_XY_anime.png,108.0,blue,[0 0 0 ... 0 0 0],5,Ninja Pokémon,bipedal,WATER
GRENINJA,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Greninja/002-658Greninja_Dream_2.png,103.0,blue,[0 0 0 ... 0 0 0],5,Ninja Pokémon,bipedal,WATER
GRENINJA,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Greninja/155-HOME658.png,107.0,blue,[0 0 0 ... 0 0 0],5,Ninja Pokémon,bipedal,WATER
GRENINJA,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Greninja/000-658Greninja-Ash.png,104.0,blue,[0 0 0 ... 0 0 0],5,Ninja Pokémon,bipedal,WATER
GRENINJA,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Greninja/019-658Greninja_Ash_Dream.png,100.0,blue,[0 0 0 ... 0 0 0],5,Ninja Pokémon,bipedal,WATER
GRENINJA,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Greninja/020-658Greninja_Dream.png,105.0,blue,[0 0 0 ... 0 0 0],5,Ninja Pokémon,bipedal,WATER
CINDERACE,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Cinderace/002-815Cinderace.png,6.0,red,[0 0 0 ... 0 0 0],5,Striker Pokémon,bipedal,FIRE
CINDERACE,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Cinderace/044-HOME815.png,6.0,red,[0 0 0 ... 0 0 0],5,Striker Pokémon,bipedal,FIRE
STARAPTOR,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Staraptor/003-398Staraptor_XY_anime.png,22.0,orange,[0 0 0 ... 0 0 0],5,Predator Pokémon,bipedal,NORMAL
STARAPTOR,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Staraptor/055-398Staraptor_Dream.png,23.0,orange,[0 0 0 ... 0 0 0],4,Predator Pokémon,bipedal,NORMAL
STARAPTOR,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Staraptor/123-HOME398.png,20.0,orange,[0 0 0 ... 0 0 0],1,Predator Pokémon,bipedal,NORMAL
STARAPTOR,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Staraptor/001-398Staraptor_DP_anime.png,15.0,orange,[0 0 0 ... 0 0 0],1,Predator Pokémon,bipedal,NORMAL
STARAPTOR,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Staraptor/121-HOME398_f.png,20.0,orange,[0 0 0 ... 0 0 0],1,Predator Pokémon,bipedal,NORMAL
STARAPTOR,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Staraptor/000-398Staraptor.png,17.0,orange,[0 0 0 ... 0 0 0],5,Predator Pokémon,bipedal,NORMAL
PURUGLY,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Purugly/059-HOME432.png,102.0,blue,[0 0 0 ... 0 0 0],6,Tiger Cat Pokémon,quadrupedal,NORMAL
PURUGLY,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Purugly/031-432Purugly_Dream.png,99.0,blue,[0 0 0 ... 0 0 0],0,Tiger Cat Pokémon,quadrupedal,NORMAL
PURUGLY,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Purugly/000-432Purugly.png,110.0,blue,[0 0 0 ... 0 0 0],6,Tiger Cat Pokémon,quadrupedal,NORMAL
PURUGLY,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Purugly/001-432Purugly_DP_anime.png,147.0,purple,[0 0 0 ... 0 0 0],0,Tiger Cat Pokémon,quadrupedal,NORMAL
LOTAD,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Lotad/031-270Lotad_Dream.png,54.0,green,[0 0 0 ... 0 0 0],6,Water Weed Pokémon,bipedal,WATER
LOTAD,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Lotad/002-270Lotad_AG_anime.png,44.0,green,[0 0 0 ... 0 0 0],4,Water Weed Pokémon,bipedal,WATER
LOTAD,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Lotad/084-HOME270.png,53.0,green,[0 0 0 ... 0 0 0],3,Water Weed Pokémon,bipedal,WATER
LOTAD,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Lotad/001-270Lotad.png,69.0,green,[0 0 0 ... 0 0 0],4,Water Weed Pokémon,bipedal,WATER
LOTAD,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Lotad/003-270Lotad_XY_anime.png,39.0,green,[0 0 0 ... 0 0 0],6,Water Weed Pokémon,bipedal,WATER
THROH,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Throh/002-538Throh_XY_anime.png,3.0,red,[0 0 0 ... 0 0 0],1,Judo Pokémon,bipedal,FIGHTING
THROH,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Throh/001-538Throh_BW_anime.png,3.0,red,[0 0 0 ... 0 0 0],6,Judo Pokémon,bipedal,FIGHTING
THROH,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Throh/051-HOME538.png,179.0,pink,[0 0 0 ... 0 0 0],3,Judo Pokémon,bipedal,FIGHTING
THROH,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Throh/022-538Throh_Dream.png,178.0,pink,[0 0 0 ... 0 0 0],3,Judo Pokémon,bipedal,FIGHTING
THROH,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Throh/000-538Throh.png,2.0,red,[0 0 0 ... 0 0 0],1,Judo Pokémon,bipedal,FIGHTING
GRAPPLOCT,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Grapploct/000-853Grapploct.png,110.0,blue,[0 0 0 ... 0 0 0],5,Jujitsu Pokémon,bipedal,FIGHTING
GRAPPLOCT,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Grapploct/025-HOME853.png,109.0,blue,[0 0 0 ... 0 0 0],5,Jujitsu Pokémon,bipedal,FIGHTING
BRAIXEN,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Braixen/003-654Braixen_XY_anime_4.png,24.0,orange,[0 0 0 ... 0 0 0],4,Fox Pokémon,quadrupedal,FIRE
BRAIXEN,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Braixen/004-654Braixen_XY_anime.png,24.0,orange,[0 0 0 ... 0 0 0],4,Fox Pokémon,quadrupedal,FIRE
BRAIXEN,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Braixen/002-654Braixen_XY_anime_3.png,24.0,orange,[0 0 0 ... 0 0 0],5,Fox Pokémon,quadrupedal,FIRE
BRAIXEN,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Braixen/057-HOME654.png,9.0,red,[0 0 0 ... 0 0 0],3,Fox Pokémon,quadrupedal,FIRE
BRAIXEN,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Braixen/000-654Braixen.png,25.0,yellow,[0 0 0 ... 0 0 0],3,Fox Pokémon,quadrupedal,FIRE
BRAIXEN,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Braixen/014-654Braixen_Dream.png,25.0,yellow,[0 0 0 ... 0 0 0],3,Fox Pokémon,quadrupedal,FIRE
BRAIXEN,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Braixen/001-654Braixen_XY_anime_2.png,24.0,orange,[0 0 0 ... 0 0 0],1,Fox Pokémon,quadrupedal,FIRE
SWIRLIX,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Swirlix/134-HOME684.png,171.0,pink,[0 0 0 ... 0 0 0],4,Cotton Candy Pokémon,bipedal,FAIRY
SWIRLIX,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Swirlix/001-684Swirlix_Dream.png,174.0,pink,[0 0 0 ... 0 0 0],0,Cotton Candy Pokémon,bipedal,FAIRY
SWIRLIX,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Swirlix/000-684Swirlix.png,171.0,pink,[0 0 0 ... 0 0 0],0,Cotton Candy Pokémon,bipedal,FAIRY
SWIRLIX,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Swirlix/002-684Swirlix_XY_anime.png,175.0,pink,[0 0 0 ... 0 0 0],0,Cotton Candy Pokémon,bipedal,FAIRY
SWIRLIX,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Swirlix/016-684Swirlix_PSMD.png,174.0,pink,[0 0 0 ... 0 0 0],0,Cotton Candy Pokémon,bipedal,FAIRY
CARVANHA,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Carvanha/002-318Carvanha_XY_anime.png,26.0,yellow,[0 0 0 ... 0 0 0],5,Savage Pokémon,bipedal,WATER
CARVANHA,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Carvanha/001-318Carvanha_AG_anime.png,26.0,yellow,[0 0 0 ... 0 0 0],5,Savage Pokémon,bipedal,WATER
CARVANHA,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Carvanha/076-HOME318.png,24.0,orange,[0 0 0 ... 0 0 0],5,Savage Pokémon,bipedal,WATER
CARVANHA,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Carvanha/029-318Carvanha_Dream.png,25.0,yellow,[0 0 0 ... 0 0 0],5,Savage Pokémon,bipedal,WATER
CARVANHA,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Carvanha/000-318Carvanha.png,21.0,orange,[0 0 0 ... 0 0 0],5,Savage Pokémon,bipedal,WATER
JELLICENT,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Jellicent/000-593Jellicent-Female.png,166.0,pink,[0 0 0 ... 0 0 0],0,Floating Pokémon,bipedal,WATER
JELLICENT,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Jellicent/040-593Jellicent_Female_Dream.png,167.0,pink,[0 0 0 ... 0 0 0],0,Floating Pokémon,bipedal,WATER
JELLICENT,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Jellicent/002-593Jellicent.png,100.0,blue,[0 0 0 ... 0 0 0],4,Floating Pokémon,bipedal,WATER
JELLICENT,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Jellicent/062-HOME593_f.png,171.0,pink,[0 0 0 ... 0 0 0],0,Floating Pokémon,bipedal,WATER
JELLICENT,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Jellicent/004-593Jellicent-Male_BW_anime.png,100.0,blue,[0 0 0 ... 0 0 0],0,Floating Pokémon,bipedal,WATER
JELLICENT,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Jellicent/001-593Jellicent-Male.png,100.0,blue,[0 0 0 ... 0 0 0],0,Floating Pokémon,bipedal,WATER
JELLICENT,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Jellicent/041-593Jellicent_Male_Dream.png,97.0,blue,[0 0 0 ... 0 0 0],0,Floating Pokémon,bipedal,WATER
JELLICENT,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Jellicent/064-HOME593.png,98.0,blue,[0 0 0 ... 0 0 0],0,Floating Pokémon,bipedal,WATER
JELLICENT,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Jellicent/003-593Jellicent-Female_BW_anime.png,176.0,pink,[0 0 0 ... 0 0 0],0,Floating Pokémon,bipedal,WATER
ARBOK,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Arbok/007-024Arbok_XY_anime.png,151.0,purple,[0 0 0 ... 0 0 0],6,Cobra Pokémon,bipedal,POISON
ARBOK,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Arbok/063-024Arbok_Dream.png,127.0,blue,[0 0 0 ... 0 0 0],6,Cobra Pokémon,bipedal,POISON
ARBOK,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Arbok/002-024Arbok.png,2.0,red,[0 0 0 ... 0 0 0],6,Cobra Pokémon,bipedal,POISON
ARBOK,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Arbok/000-024Arbok_RB.png,0.0,red,[0 0 0 ... 0 0 0],4,Cobra Pokémon,bipedal,POISON
ARBOK,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Arbok/005-024Arbok_OS_anime_3.png,128.0,blue,[0 0 0 ... 0 0 0],0,Cobra Pokémon,bipedal,POISON
ARBOK,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Arbok/003-024Arbok_AG_anime.png,147.0,purple,[0 0 0 ... 0 0 0],6,Cobra Pokémon,bipedal,POISON
ARBOK,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Arbok/001-024Arbok_RG.png,30.0,yellow,[0 0 0 ... 0 0 0],6,Cobra Pokémon,bipedal,POISON
ARBOK,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Arbok/182-HOME024.png,124.0,blue,[0 0 0 ... 0 0 0],6,Cobra Pokémon,bipedal,POISON
ARBOK,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Arbok/006-024Arbok_OS_anime.png,132.0,purple,[0 0 0 ... 0 0 0],6,Cobra Pokémon,bipedal,POISON
ZOROARK,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Zoroark/004-571Zoroark_BW_anime.png,3.0,red,[0 0 0 ... 0 0 0],5,Illusion Fox Pokémon,quadrupedal,DARK
ZOROARK,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Zoroark/002-571Zoroark_Dream.png,174.0,pink,[0 0 0 ... 0 0 0],5,Illusion Fox Pokémon,quadrupedal,DARK
ZOROARK,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Zoroark/138-HOME571.png,175.0,pink,[0 0 0 ... 0 0 0],5,Illusion Fox Pokémon,quadrupedal,DARK
ZOROARK,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Zoroark/003-571Zoroark_anime.png,3.0,red,[0 0 0 ... 0 0 0],5,Illusion Fox Pokémon,quadrupedal,DARK
ZOROARK,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Zoroark/001-571Zoroark.png,177.0,pink,[0 0 0 ... 0 0 0],5,Illusion Fox Pokémon,quadrupedal,DARK
PETILIL,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Petilil/049-HOME548.png,31.0,yellow,[0 0 0 ... 0 0 0],3,Bulb Pokémon,bipedal,GRASS
PETILIL,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Petilil/001-548Petilil_BW_anime.png,32.0,yellow,[0 0 0 ... 0 0 0],1,Bulb Pokémon,bipedal,GRASS
PETILIL,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Petilil/000-548Petilil.png,35.0,green,[0 0 0 ... 0 0 0],3,Bulb Pokémon,bipedal,GRASS
ZERAORA,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Zeraora/001-807Zeraora_Dream.png,28.0,yellow,[0 0 0 ... 0 0 0],5,Thunderclap Pokémon,bipedal,ELECTRIC
ZERAORA,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Zeraora/002-807Zeraora_SM_anime_2.png,28.0,yellow,[0 0 0 ... 0 0 0],1,Thunderclap Pokémon,bipedal,ELECTRIC
ZERAORA,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Zeraora/024-HOME807.png,27.0,yellow,[0 0 0 ... 0 0 0],5,Thunderclap Pokémon,bipedal,ELECTRIC
ZERAORA,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Zeraora/000-807Zeraora.png,26.0,yellow,[0 0 0 ... 0 0 0],5,Thunderclap Pokémon,bipedal,ELECTRIC
ZERAORA,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Zeraora/003-807Zeraora_SM_anime.png,28.0,yellow,[0 0 0 ... 0 0 0],1,Thunderclap Pokémon,bipedal,ELECTRIC
WEEDLE,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Weedle/005-013Weedle_OS_anime.png,19.0,orange,[255 255 255 ... 255 255 255],2,Hairy Bug Pokémon,insectoid,BUG
WEEDLE,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Weedle/001-013Weedle_RG.png,19.0,orange,[0 0 0 ... 0 0 0],1,Hairy Bug Pokémon,insectoid,BUG
WEEDLE,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Weedle/002-013Weedle.png,18.0,orange,[0 0 0 ... 0 0 0],1,Hairy Bug Pokémon,insectoid,BUG
WEEDLE,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Weedle/003-013Weedle_AG_anime.png,21.0,orange,[0 0 0 ... 0 0 0],1,Hairy Bug Pokémon,insectoid,BUG
WEEDLE,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Weedle/059-013Weedle_Dream.png,20.0,orange,[0 0 0 ... 0 0 0],1,Hairy Bug Pokémon,insectoid,BUG
WEEDLE,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Weedle/000-013Weedle_RB.png,23.0,orange,[0 0 0 ... 0 0 0],0,Hairy Bug Pokémon,insectoid,BUG
WEEDLE,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Weedle/004-013Weedle_OS_anime_2.png,19.0,orange,[0 0 0 ... 0 0 0],1,Hairy Bug Pokémon,insectoid,BUG
WEEDLE,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Weedle/098-HOME013.png,18.0,orange,[0 0 0 ... 0 0 0],3,Hairy Bug Pokémon,insectoid,BUG
PIDGEY,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Pidgey/006-016Pidgey_OS_anime_3.png,28.0,yellow,[0 0 0 ... 0 0 0],0,Tiny Bird Pokémon,avian,NORMAL
PIDGEY,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Pidgey/145-HOME016.png,13.0,orange,[0 0 0 ... 0 0 0],3,Tiny Bird Pokémon,avian,NORMAL
PIDGEY,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Pidgey/063-016Pidgey_Dream.png,15.0,orange,[0 0 0 ... 0 0 0],1,Tiny Bird Pokémon,avian,NORMAL
PIDGEY,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Pidgey/000-016Pidgey_Channel.png,21.0,orange,[0 0 0 ... 0 0 0],3,Tiny Bird Pokémon,avian,NORMAL
PIDGEY,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Pidgey/005-016Pidgey_OS_anime_2.png,28.0,yellow,[0 0 0 ... 0 0 0],0,Tiny Bird Pokémon,avian,NORMAL
PIDGEY,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Pidgey/007-016Pidgey_OS_anime.png,28.0,yellow,[255 255 255 ... 255 255 255],2,Tiny Bird Pokémon,avian,NORMAL
PIDGEY,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Pidgey/003-016Pidgey.png,23.0,orange,[0 0 0 ... 0 0 0],1,Tiny Bird Pokémon,avian,NORMAL
PIDGEY,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Pidgey/001-016Pidgey_RB.png,10.0,orange,[70 70 70 ...  0  0  0],4,Tiny Bird Pokémon,avian,NORMAL
PIDGEY,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Pidgey/002-016Pidgey_RG.png,30.0,yellow,[0 0 0 ... 0 0 0],0,Tiny Bird Pokémon,avian,NORMAL
PIDGEY,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Pidgey/004-016Pidgey_AG_anime.png,31.0,yellow,[0 0 0 ... 0 0 0],1,Tiny Bird Pokémon,avian,NORMAL
HATTERENE,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Hatterene/002-858Hatterene_Dream.png,171.0,pink,[0 0 0 ... 0 0 0],3,Silent Pokémon,bipedal,PSYCHIC
HATTERENE,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Hatterene/001-858Hatterene.png,103.0,blue,[0 0 0 ... 0 0 0],6,Silent Pokémon,bipedal,PSYCHIC
HATTERENE,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Hatterene/020-HOME858.png,104.0,blue,[0 0 0 ... 0 0 0],6,Silent Pokémon,bipedal,PSYCHIC
KADABRA,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Kadabra/133-HOME064.png,22.0,orange,[0 0 0 ... 0 0 0],3,Psi Pokémon,bipedal,PSYCHIC
KADABRA,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Kadabra/000-064Kadabra_RB.png,32.0,yellow,[0 0 0 ... 0 0 0],0,Psi Pokémon,bipedal,PSYCHIC
KADABRA,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Kadabra/001-064Kadabra_RG.png,24.0,orange,[0 0 0 ... 0 0 0],6,Psi Pokémon,bipedal,PSYCHIC
KADABRA,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Kadabra/006-064Kadabra_XY_anime.png,25.0,yellow,[0 0 0 ... 0 0 0],4,Psi Pokémon,bipedal,PSYCHIC
KADABRA,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Kadabra/005-064Kadabra_OS_anime.png,24.0,orange,[0 0 0 ... 0 0 0],5,Psi Pokémon,bipedal,PSYCHIC
KADABRA,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Kadabra/002-064Kadabra.png,26.0,yellow,[0 0 0 ... 0 0 0],3,Psi Pokémon,bipedal,PSYCHIC
